LOG_ID;ENGINE_SN;FLIGHT_DATE;FLIGHT_HOURS;CYCLES;EGT_MARGIN_READING;OIL_DEBRIS_PPM
0000002974;TS1400-001;20250327;5.2;1;63.3;2.71
0000002975;TS1400-001;20250329;5.4;1;62.5;2.05
0000002976;TS1400-001;20250331;3.3;2;65.2;1.93
0000002977;TS1400-001;20250401;4.9;1;63.4;2.47
0000002978;TS1400-001;20250403;4.4;1;66.1;2.07
0000002979;TS1400-001;20250405;5.4;1;65.5;2.49
0000002980;TS1400-001;20250407;3.0;1;63.3;1.57
0000002981;TS1400-001;20250409;3.0;1;66.4;2.43
0000002982;TS1400-001;20250410;5.6;1;61.2;2.06
0000002983;TS1400-001;20250412;4.6;1;63.1;2.67
0000002984;TS1400-001;20250414;4.3;2;65.1;2.26
0000002985;TS1400-001;20250416;5.5;1;66.4;2.14
0000002986;TS1400-001;20250418;4.1;1;62.6;2.20
0000002987;TS1400-001;20250419;4.6;1;63.5;2.46
0000002988;TS1400-001;20250420;4.8;1;61.5;1.80
0000002989;TS1400-001;20250422;5.0;2;66.1;1.98
0000002990;TS1400-001;20250424;2.8;1;62.4;2.14
0000002991;TS1400-001;20250426;5.2;1;64.7;2.07
0000002992;TS1400-001;20250427;3.7;1;60.3;2.49
0000002993;TS1400-001;20250429;4.6;1;60.6;2.18
0000002994;TS1400-001;20250430;3.6;2;65.8;2.09
0000002995;TS1400-001;20250502;3.6;2;61.3;1.93
0000002996;TS1400-001;20250503;3.6;1;62.3;1.85
0000002997;TS1400-001;20250505;3.3;1;61.8;2.33
0000002998;TS1400-001;20250507;3.9;1;63.1;1.68
0000002999;TS1400-001;20250509;3.7;1;62.7;1.71
0000003000;TS1400-001;20250511;3.8;1;59.8;1.77
0000003001;TS1400-001;20250513;2.9;1;66.6;2.68
0000003002;TS1400-001;20250515;4.3;1;62.3;2.22
0000003003;TS1400-001;20250516;5.5;1;65.4;1.83
0000003004;TS1400-001;20250517;5.4;2;64.7;2.71
0000003005;TS1400-001;20250518;3.2;1;62.0;2.78
0000003006;TS1400-001;20250519;3.2;2;62.3;11.15
0000003007;TS1400-001;20250521;4.4;1;62.8;2.08
0000003008;TS1400-001;20250523;2.9;1;60.6;2.45
0000003009;TS1400-001;20250524;2.7;1;61.7;2.35
0000003010;TS1400-001;20250525;3.8;1;61.2;2.21
0000003011;TS1400-001;20250526;4.2;1;61.8;1.91
0000003012;TS1400-001;20250527;2.9;2;60.7;2.34
0000003013;TS1400-001;20250529;2.7;1;60.8;2.18
0000003014;TS1400-001;20250531;4.1;1;64.0;2.05
0000003015;TS1400-001;20250602;3.8;1;62.8;2.25
0000003016;TS1400-001;20250604;5.4;1;64.1;2.24
0000003017;TS1400-001;20250606;5.3;1;62.9;3.06
0000003018;TS1400-001;20250608;3.7;1;63.8;2.02
0000003019;TS1400-001;20250609;5.5;1;62.2;2.74
0000003020;TS1400-001;20250611;5.6;1;62.9;2.09
0000003021;TS1400-001;20250612;4.3;1;66.1;2.75
0000003022;TS1400-001;20250613;3.5;1;65.3;2.61
0000003023;TS1400-001;20250614;3.6;1;59.9;1.83
0000003024;TS1400-001;20250616;5.3;1;64.7;1.69
0000003025;TS1400-001;20250618;4.7;1;59.4;1.96
0000003026;TS1400-001;20250620;4.3;1;59.3;2.73
0000003027;TS1400-001;20250621;4.8;1;61.3;2.70
0000003028;TS1400-001;20250623;3.4;1;60.6;1.83
0000003029;TS1400-001;20250625;4.5;1;63.2;2.20
0000003030;TS1400-001;20250626;3.3;1;61.1;2.62
0000003031;TS1400-001;20250627;5.3;1;61.4;2.48
0000003032;TS1400-001;20250629;5.5;1;61.3;2.33
0000003033;TS1400-001;20250701;2.6;1;58.5;2.10
0000003034;TS1400-001;20250703;3.1;1;59.0;2.69
0000003035;TS1400-001;20250704;4.8;1;65.4;2.23
0000003036;TS1400-001;20250706;3.5;1;63.8;2.01
0000003037;TS1400-001;20250707;2.9;1;63.5;3.04
0000003038;TS1400-001;20250709;4.2;1;62.5;2.36
0000003039;TS1400-001;20250710;4.1;1;60.9;2.35
0000003040;TS1400-001;20250712;3.5;2;57.5;1.89
0000003041;TS1400-001;20250713;5.7;1;64.4;2.96
0000003042;TS1400-001;20250714;3.0;1;62.3;2.62
0000003043;TS1400-001;20250715;4.1;1;58.1;2.97
0000003044;TS1400-001;20250717;3.7;1;64.9;2.51
0000003045;TS1400-001;20250718;3.9;1;61.5;2.99
0000003046;TS1400-001;20250719;5.5;1;62.7;2.62
0000003047;TS1400-001;20250720;3.7;1;59.6;2.58
0000003048;TS1400-001;20250722;3.8;1;63.9;2.35
0000003049;TS1400-001;20250724;5.4;2;63.3;2.73
0000003050;TS1400-001;20250726;5.4;1;58.9;2.60
0000003051;TS1400-001;20250728;3.1;2;60.6;2.32
0000003052;TS1400-001;20250730;5.6;1;59.4;2.80
0000003053;TS1400-001;20250801;4.2;1;59.5;1.99
0000003054;TS1400-001;20250802;3.8;1;57.7;1.98
0000003055;TS1400-001;20250803;4.1;1;59.7;2.74
0000003056;TS1400-001;20250805;4.2;2;60.4;2.92
0000003057;TS1400-001;20250806;5.6;1;60.5;3.11
0000003058;TS1400-001;20250807;3.8;1;58.1;2.81
0000003059;TS1400-001;20250808;5.1;1;59.3;1.98
0000003060;TS1400-001;20250809;5.7;1;60.8;3.11
0000003061;TS1400-001;20250811;3.2;1;57.1;2.34
0000003062;TS1400-001;20250813;4.0;2;62.4;1.67
0000003063;TS1400-001;20250815;4.1;1;60.2;2.22
0000003064;TS1400-001;20250816;3.2;1;62.9;1.90
0000003065;TS1400-001;20250817;4.2;1;63.6;2.93
0000003066;TS1400-001;20250819;4.8;1;66.1;2.27
0000003067;TS1400-001;20250821;4.7;1;61.6;3.24
0000003068;TS1400-001;20250822;3.0;1;63.1;3.31
0000003069;TS1400-001;20250823;3.2;2;58.4;2.81
0000003070;TS1400-001;20250824;5.4;1;63.1;2.76
0000003071;TS1400-001;20250825;3.7;2;64.7;2.54
0000003072;TS1400-001;20250826;5.4;1;59.7;2.48
0000003073;TS1400-001;20250828;4.6;1;62.3;3.03
0000003074;TS1400-001;20250830;2.8;1;63.9;2.73
0000003075;TS1400-001;20250831;5.6;2;61.9;2.77
0000003076;TS1400-001;20250901;5.0;1;59.7;2.70
0000003077;TS1400-001;20250903;4.3;1;60.1;2.51
0000003078;TS1400-001;20250904;5.3;1;55.8;3.06
0000003079;TS1400-001;20250905;3.2;1;58.2;2.45
0000003080;TS1400-001;20250906;5.1;2;63.7;2.91
0000003081;TS1400-001;20250907;3.3;2;58.8;2.42
0000003082;TS1400-001;20250908;4.1;1;57.4;3.02
0000003083;TS1400-001;20250909;5.6;1;58.1;2.96
0000003084;TS1400-001;20250910;4.0;1;61.7;2.33
0000003085;TS1400-001;20250912;5.5;1;56.3;2.47
0000003086;TS1400-001;20250914;4.4;1;59.2;2.45
0000003087;TS1400-001;20250915;5.7;1;58.2;2.69
0000003088;TS1400-001;20250916;5.7;2;59.9;3.31
0000003089;TS1400-001;20250918;2.6;1;61.8;2.91
0000003090;TS1400-001;20250920;4.9;2;62.0;2.25
0000003091;TS1400-001;20250922;4.9;1;55.0;3.17
0000003092;TS1400-001;20250923;5.1;1;56.3;2.85
0000003093;TS1400-001;20250924;2.5;1;61.4;2.72
0000003094;TS1400-001;20250926;4.0;1;62.7;1.81
0000003095;TS1400-001;20250927;4.2;1;60.4;2.40
0000003096;TS1400-001;20250928;5.2;1;63.5;3.19
0000003097;TS1400-001;20250930;4.9;1;62.3;3.18
0000003098;TS1400-001;20251002;4.6;2;64.2;3.13
0000003099;TS1400-001;20251004;3.5;2;57.3;2.98
0000003100;TS1400-001;20251006;5.7;1;62.9;3.41
0000003101;TS1400-001;20251007;2.9;1;56.6;2.25
0000003102;TS1400-001;20251009;4.2;1;60.6;2.25
0000003103;TS1400-001;20251010;4.3;1;63.1;2.66
0000003104;TS1400-001;20251011;5.2;1;56.1;2.61
0000003105;TS1400-001;20251012;5.6;1;61.9;2.96
0000003106;TS1400-001;20251014;5.4;1;60.3;2.52
0000003107;TS1400-001;20251015;4.6;1;60.5;2.43
0000003108;TS1400-001;20251017;4.0;1;63.3;2.70
0000003109;TS1400-001;20251019;4.7;1;57.3;2.72
0000003110;TS1400-001;20251021;5.7;1;63.2;3.55
0000003111;TS1400-001;20251022;3.7;1;60.7;2.16
0000003112;TS1400-001;20251023;3.3;1;56.6;3.33
0000003113;TS1400-001;20251024;3.2;2;60.0;3.02
0000003114;TS1400-001;20251026;5.0;1;58.7;2.13
0000003115;TS1400-001;20251028;3.4;1;57.1;2.77
0000003116;TS1400-001;20251030;5.4;2;54.7;2.48
0000003117;TS1400-001;20251101;4.5;1;59.7;3.32
0000003118;TS1400-001;20251102;3.2;1;61.4;2.67
0000003119;TS1400-001;20251103;3.9;2;54.7;3.20
0000003120;TS1400-001;20251105;5.0;1;61.6;3.26
0000003121;TS1400-001;20251107;3.1;1;57.8;2.32
0000003122;TS1400-001;20251109;3.7;1;59.9;2.20
0000003123;TS1400-001;20251110;4.2;1;60.8;3.23
0000003124;TS1400-001;20251111;5.2;1;57.3;3.04
0000003125;TS1400-001;20251112;5.6;1;60.9;2.69
0000003126;TS1400-001;20251113;3.2;1;55.9;2.77
0000003127;TS1400-001;20251115;3.1;1;61.7;2.76
0000003128;TS1400-001;20251116;2.9;1;59.3;2.93
0000003129;TS1400-001;20251117;3.4;2;62.5;2.30
0000003130;TS1400-001;20251119;5.0;2;59.7;2.28
0000003131;TS1400-001;20251121;3.5;1;54.2;3.76
0000003132;TS1400-001;20251122;3.9;1;54.1;2.72
0000003133;TS1400-001;20251124;5.7;2;57.5;3.11
0000003134;TS1400-001;20251126;4.2;1;54.6;2.92
0000003135;TS1400-001;20251128;2.5;1;58.5;3.02
0000003136;TS1400-001;20251129;4.2;1;58.1;2.25
0000003137;TS1400-001;20251201;5.7;1;59.3;3.79
0000003138;TS1400-001;20251203;2.9;1;56.2;3.51
0000003139;TS1400-001;20251205;4.2;1;56.0;3.14
0000003140;TS1400-001;20251207;3.8;1;60.1;2.80
0000003141;TS1400-001;20251208;4.8;1;57.3;3.37
0000003142;TS1400-001;20251210;2.8;1;58.3;2.79
0000003143;TS1400-001;20251212;5.5;1;59.1;2.09
0000003144;TS1400-001;20251213;5.3;1;56.6;2.78
0000003145;TS1400-001;20251215;4.6;1;60.5;3.07
0000003146;TS1400-001;20251217;5.0;2;54.2;2.49
0000003147;TS1400-001;20251218;3.7;1;59.9;2.64
0000003148;TS1400-001;20251220;3.5;1;56.5;3.61
0000003149;TS1400-001;20251222;3.1;1;57.1;3.29
0000003150;TS1400-001;20251224;5.0;1;56.7;3.21
0000003151;TS1400-001;20251226;2.7;2;58.0;3.43
0000003152;TS1400-001;20251228;3.5;1;54.5;3.61
0000003153;TS1400-001;20251230;4.8;1;57.1;3.54
0000003154;TS1400-001;20260101;3.6;1;56.9;2.66
0000003155;TS1400-001;20260103;5.5;2;58.6;3.22
0000003156;TS1400-001;20260105;3.9;1;55.3;2.60
0000003157;TS1400-001;20260107;5.7;1;56.6;2.51
0000003158;TS1400-001;20260109;4.7;1;51.9;2.59
0000003159;TS1400-001;20260111;3.8;1;60.5;2.26
0000003160;TS1400-001;20260112;3.8;1;61.7;3.10
0000003161;TS1400-001;20260114;2.5;1;54.6;3.01
0000003162;TS1400-001;20260116;4.3;1;62.5;3.09
0000003163;TS1400-001;20260118;4.4;1;52.5;3.41
0000003164;TS1400-001;20260120;5.5;1;59.0;3.14
0000003165;TS1400-001;20260122;5.6;1;58.0;4.00
0000003166;TS1400-001;20260123;4.1;1;60.3;2.71
0000003167;TS1400-001;20260125;5.0;1;60.2;2.95
0000003168;TS1400-001;20260127;3.3;1;58.5;3.10
0000003169;TS1400-001;20260128;4.5;1;53.6;3.38
0000003170;TS1400-001;20260129;4.8;1;58.3;2.93
0000003171;TS1400-001;20260130;4.8;1;59.2;3.06
0000003172;TS1400-001;20260201;4.1;1;57.4;3.93
0000003173;TS1400-001;20260202;4.5;1;61.9;3.34
0000003174;TS1400-001;20260204;2.9;1;55.6;2.59
0000003175;TS1400-001;20260205;5.6;1;60.2;3.32
0000003176;TS1400-001;20260206;4.0;1;58.2;3.06
0000003177;TS1400-001;20260207;4.7;1;54.3;3.28
0000003178;TS1400-001;20260209;3.5;1;59.4;2.67
0000003179;TS1400-001;20260211;5.2;1;61.5;3.16
0000003180;TS1400-001;20260212;4.9;2;60.2;3.34
0000003181;TS1400-001;20260213;5.6;2;58.2;3.20
0000003182;TS1400-001;20260215;4.5;1;57.1;3.22
0000003183;TS1400-001;20260216;5.6;2;51.7;3.78
0000003184;TS1400-001;20260217;3.8;1;60.2;3.07
0000003185;TS1400-001;20260219;2.6;2;55.3;3.56
0000003186;TS1400-001;20260221;3.5;1;54.9;2.69
0000003187;TS1400-001;20260223;4.9;2;53.7;3.32
0000003188;TS1400-001;20260225;3.3;1;54.3;3.66
0000003189;TS1400-001;20260226;2.8;1;50.5;3.69
0000003190;TS1400-001;20260228;3.0;1;56.0;3.70
0000003191;TS1400-001;20260301;5.3;1;54.4;2.59
0000003192;TS1400-001;20260303;3.2;2;57.6;3.59
0000003193;TS1400-001;20260305;3.3;2;56.2;2.97
0000003194;TS1400-001;20260307;2.8;1;53.2;2.90
0000003195;TS1400-001;20260309;3.7;1;58.5;3.65
0000003196;TS1400-001;20260311;5.6;1;60.4;3.00
0000003197;TS1400-001;20260312;2.8;1;58.5;3.50
0000003198;TS1400-001;20260313;5.1;1;53.1;4.03
0000003199;TS1400-001;20260315;4.1;1;62.0;3.20
0000003200;TS1400-001;20260316;5.4;1;62.0;3.97
0000003201;TS1400-001;20260318;2.9;2;57.5;2.55
0000003202;TS1400-001;20260319;3.1;1;50.7;3.41
0000003203;TS1400-001;20260321;3.1;1;54.5;3.19
0000003204;TS1400-001;20260322;4.8;2;56.6;3.61
0000003205;TS1400-001;20260323;5.1;1;55.8;3.51
0000003206;TS1400-001;20260325;3.4;1;59.9;2.83
0000003207;TS1400-001;20260327;2.6;1;51.6;2.99
0000003208;TS1400-001;20260329;5.3;2;60.5;3.69
0000003209;TS1400-001;20260330;3.9;1;52.9;2.61
0000003210;TS1400-001;20260331;5.7;1;59.4;2.92
0000003211;TS1400-001;20260402;5.7;1;53.1;3.15
0000003212;TS1400-001;20260404;5.3;1;51.3;2.87
0000003213;TS1400-001;20260406;4.1;1;60.4;3.71
0000003214;TS1400-001;20260407;4.9;1;54.8;2.80
0000003215;TS1400-001;20260409;4.0;1;59.5;3.27
0000003216;TS1400-001;20260410;5.5;2;49.6;3.74
0000003217;TS1400-001;20260411;4.4;1;55.4;2.95
0000003218;TS1400-001;20260412;2.8;1;56.9;3.91
0000003219;TS1400-001;20260414;4.3;2;56.0;3.74
0000003220;TS1400-001;20260416;4.4;1;60.3;3.63
0000003221;TS1400-001;20260418;2.7;1;55.4;3.57
0000003222;TS1400-001;20260419;4.5;1;59.2;3.60
0000003223;TS1400-001;20260420;3.2;1;57.8;3.56
0000003224;TS1400-001;20260421;2.9;1;58.0;3.14
0000003225;TS1400-001;20260422;4.6;2;51.2;3.89
0000003226;TS1400-001;20260424;4.8;1;56.6;3.36
0000003227;TS1400-001;20260425;3.3;1;58.7;2.70
0000003228;TS1400-001;20260426;2.8;1;58.4;4.25
0000003229;TS1400-001;20260428;4.0;1;53.2;4.19
0000003230;TS1400-001;20260430;5.7;1;56.5;3.46
0000003231;TS1400-001;20260501;5.5;1;55.2;2.95
0000003232;TS1400-001;20260502;5.5;1;56.4;3.08
0000003233;TS1400-001;20260504;4.7;2;56.5;3.30
0000003234;TS1400-001;20260505;2.7;1;57.1;3.16
0000003235;TS1400-001;20260507;3.7;1;52.8;4.41
0000003236;TS1400-001;20260509;3.4;1;52.0;3.34
0000003237;TS1400-001;20260510;3.2;2;52.2;3.54
0000003238;TS1400-001;20260511;3.3;1;50.6;3.45
0000003239;TS1400-001;20260512;4.2;2;57.4;3.71
0000003240;TS1400-001;20260513;4.0;1;56.5;3.97
0000003241;TS1400-001;20260515;2.9;1;56.8;3.51
0000003242;TS1400-001;20260517;4.1;1;54.4;2.45
0000003243;TS1400-001;20260518;4.8;1;53.2;3.27
0000003244;TS1400-001;20260519;5.7;2;58.4;4.21
0000003245;TS1400-001;20260520;4.2;1;53.7;2.76
0000003246;TS1400-001;20260521;4.7;1;53.6;3.98
0000003247;TS1400-001;20260523;4.5;1;48.0;3.54
0000003248;TS1400-001;20260525;5.4;1;56.1;2.58
0000003249;TS1400-001;20260526;4.3;2;60.6;2.37
0000003250;TS1400-001;20260527;4.0;1;55.1;3.65
0000003251;TS1400-001;20260529;3.2;1;56.2;3.85
0000003252;TS1400-001;20260530;2.9;1;53.4;3.52
0000003253;TS1400-001;20260531;2.8;1;54.6;2.47
0000003254;TS1400-001;20260602;2.9;2;51.3;3.68
0000003255;TS1400-001;20260603;4.5;1;54.7;3.82
0000003256;TS1400-001;20260605;3.6;1;55.8;3.38
0000003257;TS1400-001;20260606;5.5;1;58.3;2.64
0000003258;TS1400-001;20260608;4.8;1;55.9;3.20
0000003259;TS1400-001;20260610;2.8;1;56.6;3.64
0000003260;TS1400-001;20260611;3.6;1;52.4;4.13
0000003261;TS1400-001;20260613;3.2;1;57.6;2.83
0000003262;TS1400-001;20260614;2.9;1;49.1;3.23
0000003263;TS1400-001;20260615;2.8;1;55.3;3.60
0000003264;TS1400-001;20260616;3.4;1;59.8;2.69
0000003265;TS1400-001;20260618;3.0;1;47.5;3.10
0000003266;TS1400-001;20260620;4.0;1;52.1;4.36
0000003267;TS1400-001;20260621;5.1;1;52.4;2.87
0000003268;TS1400-001;20260623;3.6;2;55.6;3.87
0000003269;TS1400-001;20260625;5.4;1;48.7;3.90
0000003270;TS1400-001;20260627;5.3;1;53.7;3.57
0000003271;TS1400-001;20260629;5.5;1;52.8;3.76
0000003272;TS1400-001;20260630;5.4;2;51.0;4.10
0000003273;TS1400-001;20260702;3.6;1;52.3;4.48
0000003274;TS1400-001;20260704;5.4;1;53.1;4.05
0000003275;TS1400-001;20260706;4.3;2;54.5;3.62
0000003276;TS1400-001;20260707;4.7;1;47.2;3.85
0000003277;TS1400-001;20260708;3.3;1;49.7;2.76
0000003278;TS1400-001;20260710;3.1;1;59.2;3.16
0000003279;TS1400-001;20260711;3.4;2;60.9;3.02
0000003280;TS1400-001;20260713;5.1;1;55.2;3.05
0000003281;TS1400-001;20260714;5.3;1;58.5;3.46
0000003282;TS1400-001;20260716;3.5;1;56.1;3.27
0000003283;TS1400-001;20260717;4.2;2;52.1;3.52
0000003284;TS1400-001;20260719;3.8;2;54.0;4.00
0000003285;TS1400-001;20260721;3.1;1;49.3;2.39
0000003286;TS1400-001;20260723;5.0;2;55.8;4.05
0000003287;TS1400-001;20260725;3.6;2;54.0;3.50
0000003288;TS1400-001;20260726;5.3;1;53.5;4.09
0000003289;TS1400-001;20260728;4.4;2;52.5;4.07
0000003290;TS1400-001;20260729;4.7;1;58.3;3.13
0000003291;TS1400-001;20260730;3.5;1;56.5;4.17
0000003292;TS1400-001;20260731;3.2;1;55.5;3.84
0000003293;TS1400-001;20260801;3.1;1;57.4;3.11
0000003294;TS1400-001;20260802;2.6;1;53.0;3.53
0000003295;TS1400-002;20240805;3.7;1;68.2;2.61
0000003296;TS1400-002;20240807;4.6;1;64.9;2.14
0000003297;TS1400-002;20240809;6.9;1;64.0;2.49
0000003298;TS1400-002;20240812;4.9;1;64.5;2.68
0000003299;TS1400-002;20240815;5.0;2;65.3;3.17
0000003300;TS1400-002;20240819;4.9;1;66.9;2.06
0000003301;TS1400-002;20240822;6.1;1;66.3;3.12
0000003302;TS1400-002;20240826;4.9;1;62.1;3.16
0000003303;TS1400-002;20240830;4.5;1;66.8;2.38
0000003304;TS1400-002;20240901;3.0;1;65.9;2.99
0000003305;TS1400-002;20240905;6.7;1;64.0;2.61
0000003306;TS1400-002;20240906;6.0;1;63.5;2.41
0000003307;TS1400-002;20240909;4.5;1;62.3;2.64
0000003308;TS1400-002;20240910;4.3;1;69.0;2.45
0000003309;TS1400-002;20240914;4.2;1;65.9;1.98
0000003310;TS1400-002;20240916;6.0;1;66.1;2.92
0000003311;TS1400-002;20240917;4.9;1;61.6;1.80
0000003312;TS1400-002;20240920;3.9;1;62.8;3.10
0000003313;TS1400-002;20240922;5.2;1;64.9;2.53
0000003314;TS1400-002;20240924;5.9;1;63.2;2.74
0000003315;TS1400-002;20240926;6.7;1;64.4;2.50
0000003316;TS1400-002;20240929;6.5;1;59.6;3.41
0000003317;TS1400-002;20241002;6.4;1;59.7;3.03
0000003318;TS1400-002;20241005;6.2;1;64.8;2.50
0000003319;TS1400-002;20241007;5.6;1;63.4;2.95
0000003320;TS1400-002;20241010;3.1;1;63.1;3.23
0000003321;TS1400-002;20241013;6.8;2;64.1;2.13
0000003322;TS1400-002;20241016;3.9;1;58.9;3.02
0000003323;TS1400-002;20241018;4.6;1;66.5;2.06
0000003324;TS1400-002;20241020;6.2;1;69.0;2.31
0000003325;TS1400-002;20241024;3.0;1;65.5;3.35
0000003326;TS1400-002;20241028;6.6;1;66.6;1.94
0000003327;TS1400-002;20241101;3.9;1;65.7;2.27
0000003328;TS1400-002;20241102;5.2;2;67.0;3.02
0000003329;TS1400-002;20241106;6.9;1;60.8;2.94
0000003330;TS1400-002;20241108;6.7;1;64.4;2.67
0000003331;TS1400-002;20241109;4.8;1;61.2;2.25
0000003332;TS1400-002;20241113;5.0;1;60.7;2.97
0000003333;TS1400-002;20241114;4.5;1;66.1;2.32
0000003334;TS1400-002;20241118;5.8;1;61.0;2.06
0000003335;TS1400-002;20241122;4.9;2;63.2;3.39
0000003336;TS1400-002;20241123;4.8;1;66.2;2.69
0000003337;TS1400-002;20241127;5.5;2;63.7;2.81
0000003338;TS1400-002;20241128;4.0;1;65.7;2.95
0000003339;TS1400-002;20241202;3.9;2;61.9;3.35
0000003340;TS1400-002;20241205;3.9;1;61.8;2.90
0000003341;TS1400-002;20241207;6.4;1;63.4;3.28
0000003342;TS1400-002;20241208;5.4;1;66.4;2.58
0000003343;TS1400-002;20241210;5.3;1;61.5;2.57
0000003344;TS1400-002;20241213;4.4;1;63.9;2.56
0000003345;TS1400-002;20241217;6.7;1;62.1;2.39
0000003346;TS1400-002;20241218;4.0;1;60.5;2.57
0000003347;TS1400-002;20241219;5.2;2;60.9;3.78
0000003348;TS1400-002;20241221;3.1;1;62.3;2.28
0000003349;TS1400-002;20241223;6.8;1;67.1;3.47
0000003350;TS1400-002;20241225;3.4;2;59.8;3.34
0000003351;TS1400-002;20241227;5.7;1;62.6;3.39
0000003352;TS1400-002;20241231;4.4;1;61.1;2.27
0000003353;TS1400-002;20250103;6.6;1;63.2;3.19
0000003354;TS1400-002;20250106;5.3;1;57.9;3.18
0000003355;TS1400-002;20250110;4.0;1;63.2;3.31
0000003356;TS1400-002;20250111;3.3;1;57.2;2.56
0000003357;TS1400-002;20250112;6.3;1;57.0;3.17
0000003358;TS1400-002;20250114;4.5;1;57.5;3.07
0000003359;TS1400-002;20250115;5.1;1;56.5;2.60
0000003360;TS1400-002;20250117;4.2;1;65.7;2.11
0000003361;TS1400-002;20250119;4.7;1;58.3;3.14
0000003362;TS1400-002;20250121;6.8;1;57.1;2.32
0000003363;TS1400-002;20250122;5.2;2;61.2;2.56
0000003364;TS1400-002;20250125;3.5;2;65.4;3.53
0000003365;TS1400-002;20250129;3.2;1;58.3;3.63
0000003366;TS1400-002;20250202;5.1;1;62.4;2.58
0000003367;TS1400-002;20250206;5.4;1;59.1;2.80
0000003368;TS1400-002;20250208;3.1;1;64.7;3.67
0000003369;TS1400-002;20250212;3.5;1;65.1;2.88
0000003370;TS1400-002;20250213;4.0;1;58.5;3.20
0000003371;TS1400-002;20250217;4.9;1;59.2;3.26
0000003372;TS1400-002;20250221;5.5;1;61.4;12.50
0000003373;TS1400-002;20250224;6.8;1;66.0;2.82
0000003374;TS1400-002;20250225;3.1;1;66.5;3.04
0000003375;TS1400-002;20250226;5.9;1;62.8;3.31
0000003376;TS1400-002;20250228;4.2;1;63.5;2.47
0000003377;TS1400-002;20250304;6.1;2;56.9;3.84
0000003378;TS1400-002;20250308;4.9;2;63.5;3.79
0000003379;TS1400-002;20250312;3.7;2;59.2;3.03
0000003380;TS1400-002;20250316;3.1;1;61.4;4.09
0000003381;TS1400-002;20250320;5.6;1;63.0;2.92
0000003382;TS1400-002;20250324;3.7;1;58.7;3.33
0000003383;TS1400-002;20250327;4.4;1;66.5;2.88
0000003384;TS1400-002;20250330;3.4;1;57.3;3.77
0000003385;TS1400-002;20250402;6.4;1;61.3;3.38
0000003386;TS1400-002;20250404;4.4;1;64.7;2.51
0000003387;TS1400-002;20250405;5.0;1;61.4;3.30
0000003388;TS1400-002;20250406;5.2;1;55.4;2.62
0000003389;TS1400-002;20250409;5.8;1;62.7;2.59
0000003390;TS1400-002;20250410;5.5;1;59.7;3.80
0000003391;TS1400-002;20250411;3.4;1;58.3;2.70
0000003392;TS1400-002;20250413;3.1;1;64.3;3.90
0000003393;TS1400-002;20250414;6.4;1;62.9;3.22
0000003394;TS1400-002;20250417;5.1;1;57.6;3.31
0000003395;TS1400-002;20250419;5.8;1;62.0;3.17
0000003396;TS1400-002;20250423;5.4;1;56.9;3.57
0000003397;TS1400-002;20250424;5.2;1;60.1;2.76
0000003398;TS1400-002;20250428;4.9;1;53.2;2.48
0000003399;TS1400-002;20250501;5.4;1;59.1;3.77
0000003400;TS1400-002;20250503;5.5;1;60.4;3.34
0000003401;TS1400-002;20250505;4.4;1;58.2;3.35
0000003402;TS1400-002;20250507;6.7;2;63.3;3.35
0000003403;TS1400-002;20250510;5.3;1;58.2;2.94
0000003404;TS1400-002;20250511;6.9;1;60.8;4.17
0000003405;TS1400-002;20250514;6.4;1;58.6;2.41
0000003406;TS1400-002;20250516;4.2;1;59.6;2.27
0000003407;TS1400-002;20250517;4.3;1;55.7;2.42
0000003408;TS1400-002;20250520;6.0;1;56.1;3.27
0000003409;TS1400-002;20250522;3.7;2;65.4;2.97
0000003410;TS1400-002;20250523;6.3;2;63.1;3.55
0000003411;TS1400-002;20250527;3.6;1;57.3;3.43
0000003412;TS1400-002;20250530;3.2;1;54.4;3.20
0000003413;TS1400-002;20250531;6.0;1;62.8;3.57
0000003414;TS1400-002;20250604;4.8;1;64.5;2.44
0000003415;TS1400-002;20250606;5.7;1;61.2;3.42
0000003416;TS1400-002;20250610;6.2;1;55.9;3.61
0000003417;TS1400-002;20250612;4.5;1;53.6;4.28
0000003418;TS1400-002;20250613;6.0;1;53.4;3.25
0000003419;TS1400-002;20250615;6.6;1;58.9;2.99
0000003420;TS1400-002;20250617;5.3;1;56.7;2.99
0000003421;TS1400-002;20250619;6.2;1;56.4;3.11
0000003422;TS1400-002;20250623;4.5;1;59.3;2.90
0000003423;TS1400-002;20250625;6.9;1;59.6;3.96
0000003424;TS1400-002;20250626;6.2;1;55.5;4.25
0000003425;TS1400-002;20250630;4.2;1;58.4;2.57
0000003426;TS1400-002;20250702;4.8;1;62.5;3.39
0000003427;TS1400-002;20250706;3.2;2;58.6;3.96
0000003428;TS1400-002;20250708;5.9;1;59.1;2.61
0000003429;TS1400-002;20250710;4.8;1;54.5;3.39
0000003430;TS1400-002;20250711;4.5;1;58.1;3.25
0000003431;TS1400-002;20250714;6.7;2;61.4;2.45
0000003432;TS1400-002;20250715;3.6;1;55.3;2.77
0000003433;TS1400-002;20250717;3.3;1;63.5;3.18
0000003434;TS1400-002;20250719;3.3;1;56.3;2.43
0000003435;TS1400-002;20250722;5.5;1;63.2;3.30
0000003436;TS1400-002;20250723;6.4;2;58.2;3.77
0000003437;TS1400-002;20250725;4.2;2;55.4;3.71
